"product","categoria","idGuest","convidado","total"
"nerdcast","NerdCast",1212141185,"Andreza Delgado",1
"nerdcast","NerdCast",1212138693,"Baunilha",1
"nerdcast","NerdCast",1212138903,"Bernardo Warman",1
"nerdcast","NerdCast",1212135761,"Beto Neves",1
"nerdcast","NerdCast",1212123333,"Bia Granja",1
"nerdcast","NerdCast",1212141278,"Bruno Gouveia",1
"nerdcast","NerdCast",1212130300,"Bruno Gunter",1
"nerdcast","NerdCast",1212140392,"Bruno Hiago",1
"nerdcast","NerdCast",1212142393,"Buck O Balde",1
"nerdcast","NerdCast",1212140193,"Butcher Billy",1
"nerdcast","NerdCast",1212129333,"Camila",1
"nerdcast","NerdCast",1212140959,"Camilota",1
"nerdcast","NerdCast",1212142131,"Carolina Andrade",1
"nerdcast","NerdCast",1212141446,"Carolina Moraes",1
"nerdcast","NerdCast",1212142844,"Catarina Aydar",1
"nerdcast","NerdCast",1212142270,"Caíto Mainier",1
"nerdcast","NerdCast",1212140052,"Cesar Gaglioni",1
"nerdcast","NerdCast",1212141591,"Claudia Chow",1
"nerdcast","NerdCast",1212134327,"Conrado Pesinato",1
"nerdcast","NerdCast",1212140284,"César Machado",1
"nerdcast","NerdCast",1212128626,"Daniel ""HP""",1
"nerdcast","NerdCast",1212140683,"Daniel John Furuno",1
"nerdcast","NerdCast",1212140597,"Danilo Muller",1
"nerdcast","NerdCast",1212130173,"Dexter",1
"nerdcast","NerdCast",1212141597,"Diego Kerber",1
"nerdcast","NerdCast",1212135759,"Diego Moreno",1
"nerdcast","NerdCast",1212139062,"Douglas de Lima",1
"nerdcast","NerdCast",1212138697,"Débora Otero",1
"nerdcast","NerdCast",1212134455,"Edu Cavalcante",1
"nerdcast","NerdCast",1212141736,"Eduardo Galanternick",1
"nerdcast","NerdCast",1212126060,"Eduardo Sales",1
"nerdcast","NerdCast",1212141444,"El Baramallo",1
"nerdcast","NerdCast",1212142123,"Eliana Dib",1
"nerdcast","NerdCast",1212126484,"Ernesto Belote",1
"nerdcast","NerdCast",1212140596,"Everaldo Marques",1
"nerdcast","NerdCast",1212138720,"Fabiano Neme",1
"nerdcast","NerdCast",1212142272,"Felipe Abrahão",1
"nerdcast","NerdCast",1212141260,"Flavia Luz",1
"nerdcast","NerdCast",1212140771,"Flávio Dinão",1
"nerdcast","NerdCast",1212130824,"Fábio Porchat",1
"nerdcast","NerdCast",1212126249,"Fê Castanhari",1
"nerdcast","NerdCast",1212141859,"Gabriel Avila",1
"nerdcast","NerdCast",1212123576,"Gabriel Cruz",1
"nerdcast","NerdCast",1212138710,"Garcia Júnior",1
"nerdcast","NerdCast",1212128441,"Ghost",1
"nerdcast","NerdCast",1212137575,"Gilmar Lopes",1
"nerdcast","NerdCast",1212128442,"Gilsomar Livramento",1
"nerdcast","NerdCast",1212142392,"Giovanni Dud3",1
"nerdcast","NerdCast",1212139147,"Giuseppe Janino",1
"nerdcast","NerdCast",1212142190,"Govis",1
"nerdcast","NerdCast",1212126568,"Gui Leite",1
"nerdcast","NerdCast",1212140472,"Guilherme Desvaldi",1
"nerdcast","NerdCast",1212138695,"Guilherme Zaiden",1
"nerdcast","NerdCast",1212141598,"Gustavo Ferrarezi",1
"nerdcast","NerdCast",1212140866,"Herbert Holdefer",1
"nerdcast","NerdCast",1212141404,"Iberê",1
"nerdcast","NerdCast",1212140769,"Igor Gosling",1
"nerdcast","NerdCast",1212130174,"Inaldo",1
"nerdcast","NerdCast",1212140107,"Ivys Urquiza",1
"nerdcast","NerdCast",1212140471,"JM Trevisan",1
"nerdcast","NerdCast",1212125542,"Jeff Paiva",1
"nerdcast","NerdCast",1212139063,"João Ferreira",1
"nerdcast","NerdCast",1212141466,"João Paulo Beltrão",1
"nerdcast","NerdCast",1212141871,"Juliana Vieira",1
"nerdcast","NerdCast",1212140266,"Juzão",1
"nerdcast","NerdCast",1212138901,"Leandro Ibraim",1
"nerdcast","NerdCast",1212142271,"Leandro Ramos",1
"nerdcast","NerdCast",1212137077,"Lito",1
"nerdcast","NerdCast",1212140770,"Lucas Cardoso",1
"nerdcast","NerdCast",1212142010,"Lucas Inutilismo",1
"nerdcast","NerdCast",1212141968,"Lucas de Carli",1
"nerdcast","NerdCast",1212141549,"Luciano Inada",1
"nerdcast","NerdCast",1212135760,"Luizinho Mazzei",1
"nerdcast","NerdCast",1212138671,"Lyna",1
"nerdcast","NerdCast",1212126475,"Maestro Billy",1
"nerdcast","NerdCast",1212134456,"Malena",1
"nerdcast","NerdCast",1212141753,"Marcelo Pereira",1
"nerdcast","NerdCast",1212141467,"Marcia Leite",1
